src_mac,dst_mac,src_ip,dst_ip,protocol,timestamp,label
02:00:00:80:30:80,02:00:00:0d:6b:80,172.16.179.110,10.0.0.2,6,2025-05-03T11:35:17.514718,flow_table_attack
02:00:00:69:3d:af,02:00:00:0e:c5:41,172.16.247.240,10.0.0.2,6,2025-05-03T11:35:17.515275,flow_table_attack
02:00:00:8c:8d:0d,02:00:00:d0:c8:4c,172.16.77.220,10.0.0.2,6,2025-05-03T11:35:17.519969,flow_table_attack
02:00:00:aa:82:3a,02:00:00:24:3e:81,172.16.30.163,10.0.0.2,6,2025-05-03T11:35:17.520501,flow_table_attack
02:00:00:5c:01:67,02:00:00:2c:0f:f0,172.16.19.64,10.0.0.2,1,2025-05-03T11:35:17.521467,flow_table_attack
02:00:00:65:1e:39,02:00:00:7c:17:26,172.16.139.193,10.0.0.2,6,2025-05-03T11:35:17.522045,flow_table_attack
02:00:00:b5:cd:a9,02:00:00:ce:8a:65,172.16.180.196,10.0.0.2,6,2025-05-03T11:35:17.522540,flow_table_attack
02:00:00:e1:8e:1b,02:00:00:45:67:ad,172.16.152.108,10.0.0.2,1,2025-05-03T11:35:17.533846,flow_table_attack
02:00:00:42:23:b4,02:00:00:10:ae:30,172.16.134.234,10.0.0.2,1,2025-05-03T11:35:17.534878,flow_table_attack
02:00:00:38:ed:d3,02:00:00:4c:6f:11,172.16.226.147,10.0.0.2,6,2025-05-03T11:35:17.535426,flow_table_attack
02:00:00:58:3e:57,02:00:00:66:9e:e7,172.16.6.201,10.0.0.2,1,2025-05-03T11:35:17.537772,flow_table_attack
02:00:00:4d:60:cc,02:00:00:3a:4c:d6,172.16.148.173,10.0.0.2,6,2025-05-03T11:35:17.542335,flow_table_attack
02:00:00:12:2f:18,02:00:00:d8:a6:2a,172.16.4.230,10.0.0.2,6,2025-05-03T11:35:17.542951,flow_table_attack
02:00:00:71:04:6f,02:00:00:6a:98:e3,172.16.168.211,10.0.0.2,6,2025-05-03T11:35:17.549600,flow_table_attack
02:00:00:7f:03:99,02:00:00:04:ea:0d,172.16.47.88,10.0.0.2,1,2025-05-03T11:35:17.563336,flow_table_attack
02:00:00:16:55:37,02:00:00:67:73:84,172.16.69.160,10.0.0.2,1,2025-05-03T11:35:17.564428,flow_table_attack
02:00:00:4c:5c:58,02:00:00:c0:02:96,172.16.110.241,10.0.0.2,1,2025-05-03T11:35:17.565308,flow_table_attack
02:00:00:86:a6:b7,02:00:00:d7:e9:63,172.16.161.205,10.0.0.2,1,2025-05-03T11:35:17.566152,flow_table_attack
02:00:00:7d:48:25,02:00:00:d5:14:74,172.16.0.107,10.0.0.2,6,2025-05-03T11:35:17.566655,flow_table_attack
02:00:00:b9:0b:e1,02:00:00:6f:af:d6,172.16.136.194,10.0.0.2,1,2025-05-03T11:35:17.567515,flow_table_attack
02:00:00:c1:33:a2,02:00:00:64:5a:b8,172.16.191.5,10.0.0.2,1,2025-05-03T11:35:17.583944,flow_table_attack
02:00:00:3c:c0:88,02:00:00:f0:f4:4b,172.16.101.123,10.0.0.2,1,2025-05-03T11:35:17.587060,flow_table_attack
02:00:00:dc:96:e7,02:00:00:97:38:aa,172.16.216.28,10.0.0.2,1,2025-05-03T11:35:17.587982,flow_table_attack
02:00:00:78:c9:7a,02:00:00:31:8e:20,172.16.55.213,10.0.0.2,1,2025-05-03T11:35:17.588843,flow_table_attack
02:00:00:2d:6e:b0,02:00:00:71:a1:79,172.16.150.129,10.0.0.2,6,2025-05-03T11:35:17.589348,flow_table_attack
02:00:00:17:cd:18,02:00:00:c8:a6:1e,172.16.71.138,10.0.0.2,1,2025-05-03T11:35:17.593363,flow_table_attack
02:00:00:f2:1b:62,02:00:00:57:46:21,172.16.93.50,10.0.0.2,6,2025-05-03T11:35:17.593954,flow_table_attack
02:00:00:f2:c0:c4,02:00:00:69:dd:2b,172.16.49.162,10.0.0.2,1,2025-05-03T11:35:17.594817,flow_table_attack
02:00:00:cf:2e:6e,02:00:00:89:04:72,172.16.184.164,10.0.0.2,6,2025-05-03T11:35:17.595308,flow_table_attack
02:00:00:1e:48:bd,02:00:00:8d:0b:5e,172.16.250.113,10.0.0.2,1,2025-05-03T11:35:17.599337,flow_table_attack
02:00:00:31:81:14,02:00:00:01:17:2f,172.16.155.30,10.0.0.2,6,2025-05-03T11:35:17.609039,flow_table_attack
02:00:00:ab:af:0d,02:00:00:b1:28:a8,172.16.78.31,10.0.0.2,6,2025-05-03T11:35:17.609669,flow_table_attack
02:00:00:cb:95:82,02:00:00:85:fa:4d,172.16.66.180,10.0.0.2,1,2025-05-03T11:35:17.610684,flow_table_attack
02:00:00:06:43:52,02:00:00:36:a1:40,172.16.52.58,10.0.0.2,1,2025-05-03T11:35:17.611572,flow_table_attack
02:00:00:9a:02:07,02:00:00:ab:7b:a8,172.16.244.229,10.0.0.2,1,2025-05-03T11:35:17.612776,flow_table_attack
02:00:00:ec:db:14,02:00:00:10:89:35,172.16.29.134,10.0.0.2,6,2025-05-03T11:35:17.613282,flow_table_attack
02:00:00:2f:26:89,02:00:00:08:0a:ca,172.16.156.141,10.0.0.2,6,2025-05-03T11:35:17.613807,flow_table_attack
02:00:00:62:f4:a8,02:00:00:89:14:46,172.16.145.24,10.0.0.2,6,2025-05-03T11:35:17.614280,flow_table_attack
02:00:00:fc:20:73,02:00:00:e8:25:8c,172.16.161.36,10.0.0.2,1,2025-05-03T11:35:17.615138,flow_table_attack
02:00:00:e4:ab:1f,02:00:00:45:43:63,172.16.15.19,10.0.0.2,6,2025-05-03T11:35:17.615621,flow_table_attack
02:00:00:5d:dc:35,02:00:00:d7:46:2c,172.16.177.133,10.0.0.2,1,2025-05-03T11:35:17.616451,flow_table_attack
02:00:00:55:2a:55,02:00:00:50:37:bb,172.16.121.134,10.0.0.2,1,2025-05-03T11:35:17.620677,flow_table_attack
02:00:00:ff:6d:22,02:00:00:7e:08:85,172.16.70.137,10.0.0.2,6,2025-05-03T11:35:17.621253,flow_table_attack
02:00:00:5f:9b:93,02:00:00:ec:0a:24,172.16.227.125,10.0.0.2,6,2025-05-03T11:35:17.621783,flow_table_attack
02:00:00:73:00:a8,02:00:00:98:b7:a1,172.16.123.168,10.0.0.2,1,2025-05-03T11:35:17.622697,flow_table_attack
02:00:00:23:70:25,02:00:00:57:d7:6c,172.16.189.102,10.0.0.2,1,2025-05-03T11:35:17.623674,flow_table_attack
02:00:00:fc:3e:f8,02:00:00:92:9b:a1,172.16.218.192,10.0.0.2,6,2025-05-03T11:35:17.624223,flow_table_attack
02:00:00:fc:62:f8,02:00:00:52:c7:39,172.16.42.212,10.0.0.2,1,2025-05-03T11:35:17.625170,flow_table_attack
02:00:00:4a:f2:b5,02:00:00:26:42:f5,172.16.249.239,10.0.0.2,1,2025-05-03T11:35:17.626063,flow_table_attack
02:00:00:8a:5c:f4,02:00:00:c6:d9:87,172.16.179.252,10.0.0.2,1,2025-05-03T11:35:17.640165,flow_table_attack
02:00:00:eb:33:b6,02:00:00:f2:73:3b,172.16.225.242,10.0.0.2,1,2025-05-03T11:35:17.641162,flow_table_attack
02:00:00:3e:c2:c8,02:00:00:7c:88:c8,172.16.207.147,10.0.0.2,1,2025-05-03T11:35:17.642073,flow_table_attack
02:00:00:c0:de:87,02:00:00:16:1b:df,172.16.248.173,10.0.0.2,1,2025-05-03T11:35:17.652485,flow_table_attack
02:00:00:26:3f:29,02:00:00:6b:30:6f,172.16.30.149,10.0.0.2,6,2025-05-03T11:35:17.653161,flow_table_attack
02:00:00:d0:c0:6e,02:00:00:0d:a6:8f,172.16.0.79,10.0.0.2,1,2025-05-03T11:35:17.654203,flow_table_attack
02:00:00:f6:18:7d,02:00:00:b2:83:8a,172.16.2.0,10.0.0.2,6,2025-05-03T11:35:17.654783,flow_table_attack
02:00:00:00:f6:cc,02:00:00:85:f9:12,172.16.154.156,10.0.0.2,1,2025-05-03T11:35:17.658979,flow_table_attack
02:00:00:c1:7d:9b,02:00:00:7e:40:bf,172.16.174.86,10.0.0.2,1,2025-05-03T11:35:17.660006,flow_table_attack
02:00:00:ba:4e:4a,02:00:00:e3:7e:cc,172.16.174.137,10.0.0.2,6,2025-05-03T11:35:17.660564,flow_table_attack
02:00:00:93:36:40,02:00:00:20:76:48,172.16.60.35,10.0.0.2,1,2025-05-03T11:35:17.670319,flow_table_attack
02:00:00:b8:34:d1,02:00:00:d5:9d:ee,172.16.205.204,10.0.0.2,6,2025-05-03T11:35:17.670984,flow_table_attack
02:00:00:d4:50:d9,02:00:00:93:bd:0d,172.16.125.64,10.0.0.2,6,2025-05-03T11:35:17.671494,flow_table_attack
02:00:00:37:ed:ac,02:00:00:d7:3a:c9,172.16.202.235,10.0.0.2,6,2025-05-03T11:35:17.674611,flow_table_attack
02:00:00:3f:e2:73,02:00:00:29:ec:1a,172.16.49.167,10.0.0.2,1,2025-05-03T11:35:17.675608,flow_table_attack
02:00:00:95:72:b6,02:00:00:c6:43:a7,172.16.157.210,10.0.0.2,1,2025-05-03T11:35:17.676582,flow_table_attack
02:00:00:5c:a9:67,02:00:00:bb:ae:0b,172.16.194.220,10.0.0.2,1,2025-05-03T11:35:17.686194,flow_table_attack
02:00:00:2a:e6:35,02:00:00:37:7b:a5,172.16.40.25,10.0.0.2,1,2025-05-03T11:35:17.687217,flow_table_attack
02:00:00:19:12:50,02:00:00:e1:8b:b7,172.16.249.105,10.0.0.2,1,2025-05-03T11:35:17.688157,flow_table_attack
02:00:00:78:c6:7f,02:00:00:e1:44:2e,172.16.12.113,10.0.0.2,1,2025-05-03T11:35:17.708555,flow_table_attack
02:00:00:5d:1d:d0,02:00:00:19:6d:5d,172.16.150.115,10.0.0.2,1,2025-05-03T11:35:17.709555,flow_table_attack
02:00:00:af:f3:f9,02:00:00:d3:91:4e,172.16.136.181,10.0.0.2,1,2025-05-03T11:35:17.710527,flow_table_attack
02:00:00:5d:12:da,02:00:00:87:a9:43,172.16.37.159,10.0.0.2,6,2025-05-03T11:35:17.711104,flow_table_attack
02:00:00:72:21:e5,02:00:00:5d:b9:72,172.16.232.65,10.0.0.2,6,2025-05-03T11:35:17.711616,flow_table_attack
02:00:00:1b:66:c3,02:00:00:a7:9a:8e,172.16.98.8,10.0.0.2,6,2025-05-03T11:35:17.714125,flow_table_attack
02:00:00:71:17:32,02:00:00:d6:49:d3,172.16.41.161,10.0.0.2,6,2025-05-03T11:35:17.714684,flow_table_attack
02:00:00:7b:4c:c6,02:00:00:0a:2a:f2,172.16.119.45,10.0.0.2,6,2025-05-03T11:35:17.715203,flow_table_attack
02:00:00:58:d9:1b,02:00:00:40:de:c4,172.16.181.165,10.0.0.2,6,2025-05-03T11:35:17.730085,flow_table_attack
02:00:00:a5:3c:9d,02:00:00:a9:3e:20,172.16.24.57,10.0.0.2,1,2025-05-03T11:35:17.731209,flow_table_attack
02:00:00:2a:2c:2d,02:00:00:9b:c5:f5,172.16.237.150,10.0.0.2,1,2025-05-03T11:35:17.732219,flow_table_attack
02:00:00:a7:09:83,02:00:00:8b:0c:a4,172.16.235.77,10.0.0.2,6,2025-05-03T11:35:17.732811,flow_table_attack
02:00:00:38:2f:e9,02:00:00:69:ee:64,172.16.41.45,10.0.0.2,1,2025-05-03T11:35:17.733771,flow_table_attack
02:00:00:62:5f:ec,02:00:00:cb:d3:8e,172.16.95.242,10.0.0.2,6,2025-05-03T11:35:17.734311,flow_table_attack
02:00:00:ca:87:9d,02:00:00:fe:fc:55,172.16.72.18,10.0.0.2,1,2025-05-03T11:35:17.741429,flow_table_attack
02:00:00:48:ce:5a,02:00:00:4b:0a:92,172.16.253.84,10.0.0.2,1,2025-05-03T11:35:17.742805,flow_table_attack
02:00:00:c1:e3:9b,02:00:00:40:b2:7f,172.16.239.176,10.0.0.2,6,2025-05-03T11:35:17.743346,flow_table_attack
02:00:00:87:39:a8,02:00:00:b9:ad:8e,172.16.39.230,10.0.0.2,6,2025-05-03T11:35:17.743874,flow_table_attack
02:00:00:71:de:44,02:00:00:1f:59:3c,172.16.201.67,10.0.0.2,6,2025-05-03T11:35:17.744392,flow_table_attack
02:00:00:20:6f:32,02:00:00:2f:ef:d6,172.16.137.238,10.0.0.2,6,2025-05-03T11:35:17.744922,flow_table_attack
02:00:00:24:72:65,02:00:00:01:49:d7,172.16.15.174,10.0.0.2,6,2025-05-03T11:35:17.745402,flow_table_attack
02:00:00:dc:39:b1,02:00:00:98:cc:49,172.16.30.95,10.0.0.2,6,2025-05-03T11:35:17.766192,flow_table_attack
02:00:00:68:d4:5f,02:00:00:48:b1:7c,172.16.42.127,10.0.0.2,6,2025-05-03T11:35:17.766812,flow_table_attack
02:00:00:71:7d:d5,02:00:00:86:07:c8,172.16.46.9,10.0.0.2,6,2025-05-03T11:35:17.767347,flow_table_attack
02:00:00:a7:07:a6,02:00:00:f8:55:df,172.16.61.248,10.0.0.2,6,2025-05-03T11:35:17.777132,flow_table_attack
02:00:00:b4:f4:40,02:00:00:d7:ce:aa,172.16.12.17,10.0.0.2,1,2025-05-03T11:35:17.778129,flow_table_attack
02:00:00:44:d0:f9,02:00:00:ea:47:30,172.16.20.19,10.0.0.2,1,2025-05-03T11:35:17.779017,flow_table_attack
02:00:00:21:ed:94,02:00:00:aa:c7:f1,172.16.10.179,10.0.0.2,1,2025-05-03T11:35:17.779851,flow_table_attack
02:00:00:d1:b7:e2,02:00:00:6b:83:5a,172.16.147.14,10.0.0.2,6,2025-05-03T11:35:17.780353,flow_table_attack
02:00:00:a9:ba:3f,02:00:00:21:1a:28,172.16.249.221,10.0.0.2,6,2025-05-03T11:35:17.790074,flow_table_attack
02:00:00:52:6b:a7,02:00:00:32:cc:26,172.16.205.77,10.0.0.2,6,2025-05-03T11:35:17.790692,flow_table_attack
02:00:00:91:fa:46,02:00:00:35:94:bc,172.16.196.224,10.0.0.2,6,2025-05-03T11:35:17.791220,flow_table_attack
02:00:00:59:f0:9a,02:00:00:37:1b:f4,172.16.251.240,10.0.0.2,6,2025-05-03T11:35:17.801731,flow_table_attack
02:00:00:70:88:86,02:00:00:69:bb:00,172.16.31.244,10.0.0.2,6,2025-05-03T11:35:17.802414,flow_table_attack
02:00:00:fa:fb:b0,02:00:00:aa:6a:36,172.16.194.84,10.0.0.2,1,2025-05-03T11:35:17.803404,flow_table_attack
02:00:00:ef:de:e7,02:00:00:04:66:67,172.16.200.33,10.0.0.2,6,2025-05-03T11:35:17.806142,flow_table_attack
02:00:00:e9:24:ad,02:00:00:2d:1f:dc,172.16.127.235,10.0.0.2,1,2025-05-03T11:35:17.807198,flow_table_attack
02:00:00:fa:2b:75,02:00:00:14:b0:43,172.16.134.183,10.0.0.2,6,2025-05-03T11:35:17.808461,flow_table_attack
02:00:00:27:81:8d,02:00:00:15:d5:74,172.16.116.184,10.0.0.2,1,2025-05-03T11:35:17.811579,flow_table_attack
02:00:00:36:1e:4a,02:00:00:11:e6:f3,172.16.167.101,10.0.0.2,6,2025-05-03T11:35:17.812186,flow_table_attack
02:00:00:0c:9d:a9,02:00:00:9a:09:05,172.16.213.120,10.0.0.2,6,2025-05-03T11:35:17.818364,flow_table_attack
02:00:00:d5:32:2a,02:00:00:8d:a2:1a,172.16.36.211,10.0.0.2,1,2025-05-03T11:35:17.819409,flow_table_attack
02:00:00:b7:40:64,02:00:00:ce:f9:02,172.16.44.169,10.0.0.2,6,2025-05-03T11:35:17.819992,flow_table_attack
02:00:00:1c:c2:ae,02:00:00:23:48:95,172.16.226.139,10.0.0.2,1,2025-05-03T11:35:17.832989,flow_table_attack
02:00:00:0c:f1:fb,02:00:00:88:3f:3c,172.16.32.183,10.0.0.2,6,2025-05-03T11:35:17.833683,flow_table_attack
02:00:00:c5:3f:7f,02:00:00:32:a9:24,172.16.237.4,10.0.0.2,6,2025-05-03T11:35:17.834203,flow_table_attack
02:00:00:b0:ac:1c,02:00:00:b2:bd:a7,172.16.49.162,10.0.0.2,1,2025-05-03T11:35:17.840122,flow_table_attack
02:00:00:65:a2:4d,02:00:00:52:25:07,172.16.196.185,10.0.0.2,6,2025-05-03T11:35:17.840790,flow_table_attack
02:00:00:a6:d9:a3,02:00:00:51:c9:0d,172.16.196.229,10.0.0.2,6,2025-05-03T11:35:17.841328,flow_table_attack
02:00:00:ae:60:3c,02:00:00:fb:fc:7e,172.16.73.219,10.0.0.2,6,2025-05-03T11:35:17.841876,flow_table_attack
02:00:00:50:94:42,02:00:00:db:92:5e,172.16.17.98,10.0.0.2,6,2025-05-03T11:35:17.842394,flow_table_attack
02:00:00:b1:aa:66,02:00:00:11:1c:79,172.16.239.24,10.0.0.2,1,2025-05-03T11:35:17.843444,flow_table_attack
02:00:00:56:e1:d9,02:00:00:62:b0:71,172.16.212.55,10.0.0.2,1,2025-05-03T11:35:17.874794,flow_table_attack
02:00:00:36:4c:ca,02:00:00:aa:90:37,172.16.147.241,10.0.0.2,1,2025-05-03T11:35:17.876010,flow_table_attack
02:00:00:12:c7:a6,02:00:00:c8:e9:db,172.16.184.36,10.0.0.2,6,2025-05-03T11:35:17.876583,flow_table_attack
02:00:00:e1:3c:e3,02:00:00:4e:d6:d0,172.16.56.13,10.0.0.2,1,2025-05-03T11:35:17.882186,flow_table_attack
02:00:00:ec:52:6f,02:00:00:19:7b:1e,172.16.104.227,10.0.0.2,1,2025-05-03T11:35:17.885087,flow_table_attack
02:00:00:c7:22:fa,02:00:00:eb:fb:e3,172.16.46.90,10.0.0.2,1,2025-05-03T11:35:17.886313,flow_table_attack
02:00:00:6e:dc:58,02:00:00:3a:88:f9,172.16.235.16,10.0.0.2,6,2025-05-03T11:35:17.903228,flow_table_attack
02:00:00:80:3c:da,02:00:00:cf:0c:ba,172.16.174.128,10.0.0.2,6,2025-05-03T11:35:17.903867,flow_table_attack
02:00:00:44:d5:91,02:00:00:b9:a9:35,172.16.249.251,10.0.0.2,6,2025-05-03T11:35:17.904399,flow_table_attack
02:00:00:d2:72:87,02:00:00:09:51:7a,172.16.37.57,10.0.0.2,6,2025-05-03T11:35:17.904962,flow_table_attack
02:00:00:ba:7b:d6,02:00:00:81:90:d0,172.16.1.200,10.0.0.2,1,2025-05-03T11:35:17.905940,flow_table_attack
02:00:00:fe:e4:f8,02:00:00:1a:b8:9c,172.16.134.12,10.0.0.2,6,2025-05-03T11:35:17.906475,flow_table_attack
02:00:00:0d:da:3f,02:00:00:cc:7c:e2,172.16.250.189,10.0.0.2,1,2025-05-03T11:35:17.907792,flow_table_attack
02:00:00:3a:94:c7,02:00:00:56:db:19,172.16.72.245,10.0.0.2,1,2025-05-03T11:35:17.908731,flow_table_attack
02:00:00:10:49:6e,02:00:00:18:e4:29,172.16.179.76,10.0.0.2,6,2025-05-03T11:35:17.909276,flow_table_attack
02:00:00:6f:06:b6,02:00:00:1a:aa:de,172.16.211.7,10.0.0.2,1,2025-05-03T11:35:17.947893,flow_table_attack
02:00:00:f8:88:36,02:00:00:58:7c:c6,172.16.214.73,10.0.0.2,6,2025-05-03T11:35:17.948495,flow_table_attack
02:00:00:f4:0a:7e,02:00:00:c4:a5:82,172.16.152.82,10.0.0.2,6,2025-05-03T11:35:17.949026,flow_table_attack
02:00:00:fc:8b:99,02:00:00:fa:a8:b2,172.16.168.125,10.0.0.2,1,2025-05-03T11:35:17.958450,flow_table_attack
02:00:00:b3:25:56,02:00:00:da:7c:7c,172.16.165.65,10.0.0.2,6,2025-05-03T11:35:17.959173,flow_table_attack
02:00:00:90:7f:d2,02:00:00:86:94:41,172.16.150.147,10.0.0.2,6,2025-05-03T11:35:17.960305,flow_table_attack
02:00:00:c5:1d:c0,02:00:00:89:f1:08,172.16.4.20,10.0.0.2,1,2025-05-03T11:35:17.976336,flow_table_attack
02:00:00:dd:4e:59,02:00:00:b4:64:29,172.16.248.76,10.0.0.2,6,2025-05-03T11:35:17.976948,flow_table_attack
02:00:00:f3:bc:eb,02:00:00:d8:ed:12,172.16.255.213,10.0.0.2,1,2025-05-03T11:35:17.977920,flow_table_attack
02:00:00:64:45:7a,02:00:00:ff:d0:6c,172.16.207.236,10.0.0.2,6,2025-05-03T11:35:17.978479,flow_table_attack
02:00:00:6f:3d:15,02:00:00:8d:28:3e,172.16.37.99,10.0.0.2,1,2025-05-03T11:35:17.979445,flow_table_attack
02:00:00:3f:5d:d4,02:00:00:ff:cb:10,172.16.139.162,10.0.0.2,1,2025-05-03T11:35:17.980331,flow_table_attack
02:00:00:5e:fd:99,02:00:00:4a:ea:87,172.16.119.165,10.0.0.2,1,2025-05-03T11:35:17.981214,flow_table_attack
02:00:00:0e:24:d1,02:00:00:96:02:20,172.16.4.219,10.0.0.2,6,2025-05-03T11:35:17.984881,flow_table_attack
02:00:00:42:5e:8f,02:00:00:ae:9b:7c,172.16.108.253,10.0.0.2,6,2025-05-03T11:35:17.985457,flow_table_attack
02:00:00:22:c3:44,02:00:00:ea:6f:2d,172.16.178.160,10.0.0.2,6,2025-05-03T11:35:17.986016,flow_table_attack
02:00:00:8c:f4:2d,02:00:00:68:84:66,172.16.220.225,10.0.0.2,1,2025-05-03T11:35:17.992858,flow_table_attack
02:00:00:ed:67:f7,02:00:00:aa:a0:ea,172.16.178.227,10.0.0.2,1,2025-05-03T11:35:17.994015,flow_table_attack
02:00:00:c9:57:4b,02:00:00:38:99:b5,172.16.34.170,10.0.0.2,6,2025-05-03T11:35:17.994581,flow_table_attack
02:00:00:23:56:29,02:00:00:92:b6:52,172.16.254.35,10.0.0.2,1,2025-05-03T11:35:18.004350,flow_table_attack
02:00:00:f5:0e:9a,02:00:00:1b:73:fe,172.16.134.183,10.0.0.2,6,2025-05-03T11:35:18.004969,flow_table_attack
02:00:00:59:3b:f9,02:00:00:3f:aa:a1,172.16.71.198,10.0.0.2,6,2025-05-03T11:35:18.014130,flow_table_attack
02:00:00:be:80:3b,02:00:00:32:b3:94,172.16.11.238,10.0.0.2,1,2025-05-03T11:35:18.015265,flow_table_attack
02:00:00:b1:76:d2,02:00:00:05:88:6a,172.16.59.178,10.0.0.2,1,2025-05-03T11:35:18.028559,flow_table_attack
02:00:00:5b:7d:46,02:00:00:7f:12:7e,172.16.125.39,10.0.0.2,6,2025-05-03T11:35:18.029230,flow_table_attack
02:00:00:e5:c1:d7,02:00:00:bb:e1:47,172.16.165.227,10.0.0.2,6,2025-05-03T11:35:18.029790,flow_table_attack
02:00:00:26:f2:3f,02:00:00:3c:19:7f,172.16.251.89,10.0.0.2,1,2025-05-03T11:35:18.040371,flow_table_attack
02:00:00:8e:cb:7f,02:00:00:01:20:72,172.16.233.216,10.0.0.2,6,2025-05-03T11:35:18.041098,flow_table_attack
02:00:00:57:cf:cb,02:00:00:c7:e2:93,172.16.17.223,10.0.0.2,6,2025-05-03T11:35:18.041661,flow_table_attack
02:00:00:9a:5e:cf,02:00:00:14:18:92,172.16.0.246,10.0.0.2,1,2025-05-03T11:35:18.044768,flow_table_attack
02:00:00:89:01:3f,02:00:00:dc:35:1e,172.16.246.26,10.0.0.2,1,2025-05-03T11:35:18.045607,flow_table_attack
02:00:00:f2:9c:ba,02:00:00:ab:23:a9,172.16.252.236,10.0.0.2,1,2025-05-03T11:35:18.046474,flow_table_attack
02:00:00:f2:80:9f,02:00:00:24:8e:6b,172.16.241.33,10.0.0.2,1,2025-05-03T11:35:18.062693,flow_table_attack
02:00:00:ee:5b:11,02:00:00:76:b1:5c,172.16.30.127,10.0.0.2,6,2025-05-03T11:35:18.063294,flow_table_attack
02:00:00:d5:9f:34,02:00:00:ae:ef:32,172.16.80.215,10.0.0.2,6,2025-05-03T11:35:18.063919,flow_table_attack
02:00:00:6c:83:14,02:00:00:3e:c8:9b,172.16.255.126,10.0.0.2,1,2025-05-03T11:35:18.064862,flow_table_attack
02:00:00:e5:ec:4b,02:00:00:d1:35:ca,172.16.144.207,10.0.0.2,1,2025-05-03T11:35:18.073910,flow_table_attack
02:00:00:4f:6a:ca,02:00:00:34:d5:91,172.16.246.213,10.0.0.2,6,2025-05-03T11:35:18.074536,flow_table_attack
02:00:00:32:b6:9a,02:00:00:60:b4:e2,172.16.137.91,10.0.0.2,1,2025-05-03T11:35:18.075580,flow_table_attack
02:00:00:1c:01:c9,02:00:00:5b:3b:fa,172.16.221.17,10.0.0.2,1,2025-05-03T11:35:18.076558,flow_table_attack
02:00:00:9f:50:fa,02:00:00:03:01:a4,172.16.198.57,10.0.0.2,6,2025-05-03T11:35:18.077560,flow_table_attack
02:00:00:70:59:c8,02:00:00:d3:61:d3,172.16.127.192,10.0.0.2,6,2025-05-03T11:35:18.083101,flow_table_attack
02:00:00:54:44:11,02:00:00:04:9e:61,172.16.233.108,10.0.0.2,6,2025-05-03T11:35:18.083846,flow_table_attack
02:00:00:c8:87:f3,02:00:00:69:ed:84,172.16.188.226,10.0.0.2,1,2025-05-03T11:35:18.084861,flow_table_attack
02:00:00:c4:16:2f,02:00:00:03:62:e6,172.16.81.255,10.0.0.2,1,2025-05-03T11:35:18.086390,flow_table_attack
02:00:00:9b:41:d5,02:00:00:34:6e:75,172.16.51.128,10.0.0.2,1,2025-05-03T11:35:18.087672,flow_table_attack
02:00:00:9a:9c:86,02:00:00:46:9b:58,172.16.199.44,10.0.0.2,6,2025-05-03T11:35:18.088205,flow_table_attack
02:00:00:64:63:2a,02:00:00:89:5b:ac,172.16.80.68,10.0.0.2,6,2025-05-03T11:35:18.094837,flow_table_attack
02:00:00:58:06:aa,02:00:00:15:1f:68,172.16.227.251,10.0.0.2,6,2025-05-03T11:35:18.095422,flow_table_attack
02:00:00:f3:f9:0e,02:00:00:97:8f:f3,172.16.27.172,10.0.0.2,1,2025-05-03T11:35:18.096472,flow_table_attack
02:00:00:30:7f:f5,02:00:00:ea:30:0f,172.16.180.235,10.0.0.2,1,2025-05-03T11:35:18.097458,flow_table_attack
02:00:00:54:19:fc,02:00:00:a5:89:88,172.16.69.66,10.0.0.2,6,2025-05-03T11:35:18.098055,flow_table_attack
02:00:00:ba:03:45,02:00:00:3f:61:82,172.16.38.195,10.0.0.2,1,2025-05-03T11:35:18.104100,flow_table_attack
02:00:00:33:b9:8e,02:00:00:38:cb:5b,172.16.37.163,10.0.0.2,6,2025-05-03T11:35:18.104723,flow_table_attack
02:00:00:f9:5a:de,02:00:00:2c:52:31,172.16.73.247,10.0.0.2,1,2025-05-03T11:35:18.105627,flow_table_attack
02:00:00:28:4b:52,02:00:00:01:06:a2,172.16.53.155,10.0.0.2,6,2025-05-03T11:35:18.108288,flow_table_attack
02:00:00:30:6e:0d,02:00:00:20:4b:a2,172.16.72.232,10.0.0.2,1,2025-05-03T11:35:18.109275,flow_table_attack
02:00:00:18:0c:f8,02:00:00:41:76:df,172.16.241.111,10.0.0.2,1,2025-05-03T11:35:18.111299,flow_table_attack
02:00:00:d8:4e:70,02:00:00:d1:ff:28,172.16.186.60,10.0.0.2,6,2025-05-03T11:35:18.114965,flow_table_attack
02:00:00:79:78:33,02:00:00:17:11:8a,172.16.115.121,10.0.0.2,1,2025-05-03T11:35:18.115919,flow_table_attack
02:00:00:60:c0:71,02:00:00:76:ac:e7,172.16.212.168,10.0.0.2,6,2025-05-03T11:35:18.116467,flow_table_attack
02:00:00:56:53:49,02:00:00:a2:95:11,172.16.45.194,10.0.0.2,6,2025-05-03T11:35:18.119134,flow_table_attack
02:00:00:8b:9e:5e,02:00:00:19:4b:8e,172.16.109.70,10.0.0.2,1,2025-05-03T11:35:18.120111,flow_table_attack
02:00:00:93:11:52,02:00:00:7f:d4:bb,172.16.97.188,10.0.0.2,6,2025-05-03T11:35:18.120635,flow_table_attack
02:00:00:2e:3f:27,02:00:00:17:92:29,172.16.103.10,10.0.0.2,1,2025-05-03T11:35:18.126817,flow_table_attack
